"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Apr 13 20:35:22 GMT 2023","Thu Apr 13 20:35:23 GMT 2023","841","test","test_conduit_cases","Test11ConduitFunction","","","Sikertelen regisztrációs kisérlet - jelszó nélkül",""
"broken","Thu Apr 13 20:35:53 GMT 2023","Thu Apr 13 20:35:58 GMT 2023","5558","test","test_conduit_cases","Test11ConduitFunction","","","Új cikk felvétele és törlése",""
"passed","Thu Apr 13 20:35:49 GMT 2023","Thu Apr 13 20:35:52 GMT 2023","2157","test","test_conduit_cases","Test11ConduitFunction","","","Meglévő adat módosítás",""
"passed","Thu Apr 13 20:35:39 GMT 2023","Thu Apr 13 20:35:42 GMT 2023","2684","test","test_conduit_cases","Test11ConduitFunction","","","Új adat bevitel",""
"passed","Thu Apr 13 20:35:59 GMT 2023","Thu Apr 13 20:36:01 GMT 2023","1166","test","test_conduit_cases","Test11ConduitFunction","","","Adatlementés ellenőrzése",""
"passed","Thu Apr 13 20:35:27 GMT 2023","Thu Apr 13 20:35:29 GMT 2023","2146","test","test_conduit_cases","Test11ConduitFunction","","","Regisztráció - Míg sikeres nem lesz (ha a próbált felhasználónév már foglalt lenne)",""
"passed","Thu Apr 13 20:35:24 GMT 2023","Thu Apr 13 20:35:26 GMT 2023","2373","test","test_conduit_cases","Test11ConduitFunction","","","Regisztráció - fix (még nem regisztrált) adatokkal",""
"passed","Thu Apr 13 20:35:37 GMT 2023","Thu Apr 13 20:35:38 GMT 2023","936","test","test_conduit_cases","Test11ConduitFunction","","","Több oldalas lista bejárása",""
"passed","Thu Apr 13 20:36:02 GMT 2023","Thu Apr 13 20:36:04 GMT 2023","2565","test","test_conduit_cases","Test11ConduitFunction","","","Kilépés sikerességének ellenőrzése",""
"passed","Thu Apr 13 20:35:34 GMT 2023","Thu Apr 13 20:35:34 GMT 2023","280","test","test_conduit_cases","Test11ConduitFunction","","","Cookie policy - ""I accept!"" gombfelírat ellenőrzése",""
"passed","Thu Apr 13 20:35:43 GMT 2023","Thu Apr 13 20:35:48 GMT 2023","5349","test","test_conduit_cases","Test11ConduitFunction","","","Sorozatos adatbevitel csv fájlból",""
"passed","Thu Apr 13 20:35:30 GMT 2023","Thu Apr 13 20:35:33 GMT 2023","2433","test","test_conduit_cases","Test11ConduitFunction","","","Belépés sikerességének ellenőrzése navbar menu elemszámával, a ""Log out"" gomb meglétével",""
"passed","Thu Apr 13 20:35:35 GMT 2023","Thu Apr 13 20:35:36 GMT 2023","917","test","test_conduit_cases","Test11ConduitFunction","","","Adatok listázásának ellenőrzése",""
